"Artist_Name","Album_Title","Genre","Composer","Track_Name","Track_Price","InvoiceId","Invoice_Price","SR_ID","SR_firstname","SR_LastName","SR_title","SR_City","SR_state","SR_Country","CustomerId","Customer_FirstName","Customer_LastName","Customer_City","Customer_State","Customer_Country"
Ozzy Osbourne,Tribute,Metal,"O. Osbourne, R. Daisley, R. Rhoads",Relvelation (Mother Earth),0.99,66,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,55,Mark,Taylor,Sidney,NSW,Australia
Ozzy Osbourne,Tribute,Metal,"O. Osbourne, R. Daisley, R. Rhoads",Steal Away (The Night),0.99,,,,,,,,,,,,,,,
Ozzy Osbourne,Tribute,Metal,"O. Osbourne, R. Daisley, R. Rhoads",Suicide Solution (With Guitar Solo),0.99,,,,,,,,,,,,,,,
Ozzy Osbourne,Tribute,Metal,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",Iron Man,0.99,172,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,41,Marc,Dubois,Lyon,,France
Ozzy Osbourne,Tribute,Metal,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",Children Of The Grave,0.99,66,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,55,Mark,Taylor,Sidney,NSW,Australia
Ozzy Osbourne,Tribute,Metal,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",Children Of The Grave,0.99,277,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,21,Kathy,Chase,Reno,NV,USA
Ozzy Osbourne,Tribute,Metal,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",Paranoid,0.99,382,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,1,Luís,Gonçalves,São José dos Campos,SP,Brazil
Ozzy Osbourne,Tribute,Metal,"O. Osbourne, R. Daisley, R. Rhoads",Goodbye To Romance,0.99,,,,,,,,,,,,,,,
Ozzy Osbourne,Tribute,Metal,"O. Osbourne, R. Daisley, R. Rhoads",No Bone Movies,0.99,,,,,,,,,,,,,,,
Ozzy Osbourne,Tribute,Metal,R. Rhoads,Dee,0.99,66,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,55,Mark,Taylor,Sidney,NSW,Australia
Ozzy Osbourne,Speak of the Devil,Rock,,Sympton of the Universe,0.99,101,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,9,Kara,Nielsen,Copenhagen,,Denmark
Ozzy Osbourne,Speak of the Devil,Rock,,Snowblind,0.99,,,,,,,,,,,,,,,
Ozzy Osbourne,Speak of the Devil,Rock,,Black Sabbath,0.99,,,,,,,,,,,,,,,
Ozzy Osbourne,Speak of the Devil,Rock,,Fairies Wear Boots,0.99,207,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,54,Steve,Murray,Edinburgh ,,United Kingdom
Ozzy Osbourne,Speak of the Devil,Rock,,War Pigs,0.99,101,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,9,Kara,Nielsen,Copenhagen,,Denmark
Ozzy Osbourne,Speak of the Devil,Rock,,War Pigs,0.99,312,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,34,João,Fernandes,Lisbon,,Portugal
Ozzy Osbourne,Speak of the Devil,Rock,,The Wizard,0.99,,,,,,,,,,,,,,,
Ozzy Osbourne,Speak of the Devil,Rock,,N.I.B.,0.99,,,,,,,,,,,,,,,
Ozzy Osbourne,Speak of the Devil,Rock,,Sweet Leaf,0.99,,,,,,,,,,,,,,,
Ozzy Osbourne,Speak of the Devil,Rock,,Never Say Die,0.99,101,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,9,Kara,Nielsen,Copenhagen,,Denmark
Ozzy Osbourne,Speak of the Devil,Rock,,"Sabbath, Bloody Sabbath",0.99,207,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,54,Steve,Murray,Edinburgh ,,United Kingdom
Ozzy Osbourne,Speak of the Devil,Rock,,Iron Man/Children of the Grave,0.99,312,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,34,João,Fernandes,Lisbon,,Portugal
Ozzy Osbourne,Speak of the Devil,Rock,,Paranoid,0.99,,,,,,,,,,,,,,,
Page & Plant,Walking Into Clarksdale,Rock,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Shining In The Light,0.99,172,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,41,Marc,Dubois,Lyon,,France
Page & Plant,Walking Into Clarksdale,Rock,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",When The World Was Young,0.99,277,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,21,Kathy,Chase,Reno,NV,USA
Page & Plant,Walking Into Clarksdale,Rock,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Upon A Golden Horse,0.99,,,,,,,,,,,,,,,
Page & Plant,Walking Into Clarksdale,Rock,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Blue Train,0.99,66,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,55,Mark,Taylor,Sidney,NSW,Australia
Page & Plant,Walking Into Clarksdale,Rock,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Please Read The Letter,0.99,,,,,,,,,,,,,,,
Page & Plant,Walking Into Clarksdale,Rock,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Most High,0.99,383,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,10,Eduardo,Martins,São Paulo,SP,Brazil
Page & Plant,Walking Into Clarksdale,Rock,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Heart In Your Hand,0.99,172,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,41,Marc,Dubois,Lyon,,France
Page & Plant,Walking Into Clarksdale,Rock,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Walking Into Clarksdale,0.99,66,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,55,Mark,Taylor,Sidney,NSW,Australia
Page & Plant,Walking Into Clarksdale,Rock,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Walking Into Clarksdale,0.99,277,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,21,Kathy,Chase,Reno,NV,USA
Page & Plant,Walking Into Clarksdale,Rock,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Burning Up,0.99,,,,,,,,,,,,,,,
Page & Plant,Walking Into Clarksdale,Rock,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",When I Was A Child,0.99,,,,,,,,,,,,,,,
Page & Plant,Walking Into Clarksdale,Rock,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",House Of Love,0.99,,,,,,,,,,,,,,,
Page & Plant,Walking Into Clarksdale,Rock,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Sons Of Freedom,0.99,66,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,55,Mark,Taylor,Sidney,NSW,Australia
Passengers,Original Soundtracks 1,Soundtrack,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",United Colours,0.99,172,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,41,Marc,Dubois,Lyon,,France
Passengers,Original Soundtracks 1,Soundtrack,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Slug,0.99,277,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,21,Kathy,Chase,Reno,NV,USA
Passengers,Original Soundtracks 1,Soundtrack,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Your Blue Room,0.99,383,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,10,Eduardo,Martins,São Paulo,SP,Brazil
Passengers,Original Soundtracks 1,Soundtrack,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Always Forever Now,0.99,,,,,,,,,,,,,,,
Passengers,Original Soundtracks 1,Soundtrack,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",A Different Kind Of Blue,0.99,,,,,,,,,,,,,,,
Passengers,Original Soundtracks 1,Soundtrack,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Beach Sequence,0.99,67,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,2,Leonie,Köhler,Stuttgart,,Germany
Passengers,Original Soundtracks 1,Soundtrack,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Miss Sarajevo,0.99,172,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,41,Marc,Dubois,Lyon,,France
Passengers,Original Soundtracks 1,Soundtrack,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Ito Okashi,0.99,277,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,21,Kathy,Chase,Reno,NV,USA
Passengers,Original Soundtracks 1,Soundtrack,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",One Minute Warning,0.99,,,,,,,,,,,,,,,
Passengers,Original Soundtracks 1,Soundtrack,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Corpse (These Chains Are Way Too Long),0.99,,,,,,,,,,,,,,,
Passengers,Original Soundtracks 1,Soundtrack,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Elvis Ate America,0.99,,,,,,,,,,,,,,,
Passengers,Original Soundtracks 1,Soundtrack,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Plot 180,0.99,67,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,2,Leonie,Köhler,Stuttgart,,Germany
Passengers,Original Soundtracks 1,Soundtrack,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Plot 180,0.99,383,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,10,Eduardo,Martins,São Paulo,SP,Brazil
Passengers,Original Soundtracks 1,Soundtrack,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Theme From The Swan,0.99,172,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,41,Marc,Dubois,Lyon,,France
Passengers,Original Soundtracks 1,Soundtrack,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Theme From Let's Go Native,0.99,,,,,,,,,,,,,,,
Paul D'Ianno,The Beast Live,Rock,Steve Harris,Wrathchild,0.99,,,,,,,,,,,,,,,
Paul D'Ianno,The Beast Live,Rock,Paul Di'Anno/Steve Harris,Killers,0.99,,,,,,,,,,,,,,,
Paul D'Ianno,The Beast Live,Rock,Steve Harris,Prowler,0.99,278,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,30,Edward,Francis,Ottawa,ON,Canada
Paul D'Ianno,The Beast Live,Rock,Steve Harris,Murders In The Rue Morgue,0.99,67,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,2,Leonie,Köhler,Stuttgart,,Germany
Paul D'Ianno,The Beast Live,Rock,Greg Macainsh,Women In Uniform,0.99,172,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,41,Marc,Dubois,Lyon,,France
Paul D'Ianno,The Beast Live,Rock,Paul Di'Anno/Steve Harris,Remember Tomorrow,0.99,,,,,,,,,,,,,,,
Paul D'Ianno,The Beast Live,Rock,David Murray/Paul Di'Anno/Steve Harris,Sanctuary,0.99,383,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,10,Eduardo,Martins,São Paulo,SP,Brazil
Paul D'Ianno,The Beast Live,Rock,Paul Di'Anno/Steve Harris,Running Free,0.99,,,,,,,,,,,,,,,
Paul D'Ianno,The Beast Live,Rock,Steve Harris,Phantom Of The Opera,0.99,,,,,,,,,,,,,,,
Paul D'Ianno,The Beast Live,Rock,Steve Harris,Iron Maiden,0.99,67,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,2,Leonie,Köhler,Stuttgart,,Germany
Pearl Jam,Live On Two Legs [Live],Rock,Pearl Jam & Eddie Vedder,Corduroy,0.99,172,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,41,Marc,Dubois,Lyon,,France
Pearl Jam,Live On Two Legs [Live],Rock,Eddie Vedder & Mike McCready,Given To Fly,0.99,278,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,30,Edward,Francis,Ottawa,ON,Canada
Pearl Jam,Live On Two Legs [Live],Rock,Stone Gossard & Eddie Vedder & Jeff Ament & Mike McCready,"Hail, Hail",0.99,,,,,,,,,,,,,,,
Pearl Jam,Live On Two Legs [Live],Rock,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,Daughter,0.99,,,,,,,,,,,,,,,
Pearl Jam,Live On Two Legs [Live],Rock,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,Elderly Woman Behind The Counter In A Small Town,0.99,,,,,,,,,,,,,,,
Pearl Jam,Live On Two Legs [Live],Rock,Pearl Jam,Untitled,0.99,67,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,2,Leonie,Köhler,Stuttgart,,Germany
Pearl Jam,Live On Two Legs [Live],Rock,Pearl Jam,Untitled,0.99,383,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,10,Eduardo,Martins,São Paulo,SP,Brazil
Pearl Jam,Live On Two Legs [Live],Rock,Eddie Vedder,MFC,0.99,172,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,41,Marc,Dubois,Lyon,,France
Pearl Jam,Live On Two Legs [Live],Rock,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,Go,0.99,,,,,,,,,,,,,,,
Pearl Jam,Live On Two Legs [Live],Rock,Jeff Ament & Stone Gossard & Jack Irons & Mike McCready & Eddie Vedder,Red Mosquito,0.99,,,,,,,,,,,,,,,
Pearl Jam,Live On Two Legs [Live],Rock,Stone Gossard & Eddie Vedder,Even Flow,0.99,,,,,,,,,,,,,,,
Pearl Jam,Live On Two Legs [Live],Rock,Eddie Vedder,Off He Goes,0.99,278,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,30,Edward,Francis,Ottawa,ON,Canada
Pearl Jam,Live On Two Legs [Live],Rock,Jeff Ament & Eddie Vedder,Nothingman,0.99,67,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,2,Leonie,Köhler,Stuttgart,,Germany
Pearl Jam,Live On Two Legs [Live],Rock,Eddie Vedder & Stone Gossard,Do The Evolution,0.99,,,,,,,,,,,,,,,
Pearl Jam,Live On Two Legs [Live],Rock,Eddie Vedder,Better Man,0.99,,,,,,,,,,,,,,,
Pearl Jam,Live On Two Legs [Live],Rock,Stone Gossard & Eddie Vedder,Black,0.99,383,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,10,Eduardo,Martins,São Paulo,SP,Brazil
Pearl Jam,Live On Two Legs [Live],Rock,Neil Young,F*Ckin' Up,0.99,173,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,50,Enrique,Muñoz,Madrid,,Spain
Pearl Jam,Pearl Jam,Alternative & Punk,Stone Gossard,Life Wasted,0.99,,,,,,,,,,,,,,,
Pearl Jam,Pearl Jam,Alternative & Punk,Eddie Vedder,World Wide Suicide,0.99,67,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,2,Leonie,Köhler,Stuttgart,,Germany
Pearl Jam,Pearl Jam,Alternative & Punk,Mike McCready & Stone Gossard,Comatose,0.99,,,,,,,,,,,,,,,
Pearl Jam,Pearl Jam,Alternative & Punk,Eddie Vedder,Severed Hand,0.99,278,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,30,Edward,Francis,Ottawa,ON,Canada
Pearl Jam,Pearl Jam,Alternative & Punk,Mike McCready,Marker In The Sand,0.99,,,,,,,,,,,,,,,
Pearl Jam,Pearl Jam,Alternative & Punk,Stone Gossard,Parachutes,0.99,,,,,,,,,,,,,,,
Pearl Jam,Pearl Jam,Alternative & Punk,Matt Cameron & Mike McCready,Unemployable,0.99,,,,,,,,,,,,,,,
Pearl Jam,Pearl Jam,Alternative & Punk,Jeff Ament,Big Wave,0.99,67,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,2,Leonie,Köhler,Stuttgart,,Germany
Pearl Jam,Pearl Jam,Alternative & Punk,Jeff Ament,Big Wave,0.99,383,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,10,Eduardo,Martins,São Paulo,SP,Brazil
Pearl Jam,Pearl Jam,Alternative & Punk,Eddie Vedder,Gone,0.99,173,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,50,Enrique,Muñoz,Madrid,,Spain
Pearl Jam,Pearl Jam,Alternative & Punk,Stone Gossard,Wasted Reprise,0.99,,,,,,,,,,,,,,,
Pearl Jam,Pearl Jam,Alternative & Punk,Jeff Ament,Army Reserve,0.99,,,,,,,,,,,,,,,
Pearl Jam,Pearl Jam,Alternative & Punk,Eddie Vedder & Mike McCready,Come Back,0.99,,,,,,,,,,,,,,,
Pearl Jam,Pearl Jam,Alternative & Punk,Eddie Vedder & Mike McCready,Inside Job,0.99,278,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,30,Edward,Francis,Ottawa,ON,Canada
Pearl Jam,Riot Act,Rock,Eddie Vedder,Can't Keep,0.99,67,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,2,Leonie,Köhler,Stuttgart,,Germany
Pearl Jam,Riot Act,Rock,Eddie Vedder/Jeff Ament/Matt Cameron/Mike McCready/Stone Gossard,Save You,0.99,,,,,,,,,,,,,,,
Pearl Jam,Riot Act,Rock,Eddie Vedder,Love Boat Captain,0.99,,,,,,,,,,,,,,,
Pearl Jam,Riot Act,Rock,Matt Cameron,Cropduster,0.99,383,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,10,Eduardo,Martins,São Paulo,SP,Brazil
Pearl Jam,Riot Act,Rock,Jeff Ament,Ghost,0.99,173,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,50,Enrique,Muñoz,Madrid,,Spain
Pearl Jam,Riot Act,Rock,Eddie Vedder,I Am Mine,0.99,,,,,,,,,,,,,,,
Pearl Jam,Riot Act,Rock,Eddie Vedder,Thumbing My Way,0.99,,,,,,,,,,,,,,,
Pearl Jam,Riot Act,Rock,Matt Cameron,You Are,0.99,,,,,,,,,,,,,,,
Pearl Jam,Riot Act,Rock,Matt Cameron,Get Right,0.99,278,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,30,Edward,Francis,Ottawa,ON,Canada
Pearl Jam,Riot Act,Rock,Eddie Vedder,Green Disease,0.99,68,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,11,Alexandre,Rocha,São Paulo,SP,Brazil
Pearl Jam,Riot Act,Rock,Jeff Ament,Help Help,0.99,,,,,,,,,,,,,,,
Pearl Jam,Riot Act,Rock,Stone Gossard,Bushleager,0.99,,,,,,,,,,,,,,,
Pearl Jam,Riot Act,Rock,Jeff Ament,"1/2 Full",0.99,383,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,10,Eduardo,Martins,São Paulo,SP,Brazil
Pearl Jam,Riot Act,Rock,Pearl Jam,Arc,0.99,173,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,50,Enrique,Muñoz,Madrid,,Spain
Pearl Jam,Riot Act,Rock,Stone Gossard,All or None,0.99,,,,,,,,,,,,,,,
Pearl Jam,Ten,Rock,Stone Gossard,Once,0.99,,,,,,,,,,,,,,,
Pearl Jam,Ten,Rock,Stone Gossard,Evenflow,0.99,,,,,,,,,,,,,,,
Pearl Jam,Ten,Rock,Stone Gossard,Alive,0.99,278,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,30,Edward,Francis,Ottawa,ON,Canada
Pearl Jam,Ten,Rock,Jeff Ament,Why Go,0.99,68,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,11,Alexandre,Rocha,São Paulo,SP,Brazil
Pearl Jam,Ten,Rock,Dave Krusen/Stone Gossard,Black,0.99,,,,,,,,,,,,,,,
Pearl Jam,Ten,Rock,Jeff Ament,Jeremy,0.99,,,,,,,,,,,,,,,
Pearl Jam,Ten,Rock,Jeff Ament/Stone Gossard,Oceans,0.99,383,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,10,Eduardo,Martins,São Paulo,SP,Brazil
Pearl Jam,Ten,Rock,Eddie Vedder,Porch,0.99,173,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,50,Enrique,Muñoz,Madrid,,Spain
Pearl Jam,Ten,Rock,Jeff Ament/Stone Gossard,Garden,0.99,,,,,,,,,,,,,,,
Pearl Jam,Ten,Rock,Jeff Ament/Stone Gossard,Deep,0.99,,,,,,,,,,,,,,,
Pearl Jam,Ten,Rock,Jeff Ament/Mike McCready/Stone Gossard,Release,0.99,,,,,,,,,,,,,,,
Pearl Jam,Vs.,Rock,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,Go,0.99,278,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,30,Edward,Francis,Ottawa,ON,Canada
Pearl Jam,Vs.,Rock,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,Animal,0.99,68,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,11,Alexandre,Rocha,São Paulo,SP,Brazil
Pearl Jam,Vs.,Rock,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,Daughter,0.99,,,,,,,,,,,,,,,
Pearl Jam,Vs.,Rock,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,Glorified G,0.99,,,,,,,,,,,,,,,
Pearl Jam,Vs.,Rock,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,Dissident,0.99,383,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,10,Eduardo,Martins,São Paulo,SP,Brazil
Pearl Jam,Vs.,Rock,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,W.M.A.,0.99,173,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,50,Enrique,Muñoz,Madrid,,Spain
Pearl Jam,Vs.,Rock,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,Blood,0.99,,,,,,,,,,,,,,,
Pearl Jam,Vs.,Rock,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,Rearviewmirror,0.99,,,,,,,,,,,,,,,
Pearl Jam,Vs.,Rock,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,Rats,0.99,,,,,,,,,,,,,,,
Pearl Jam,Vs.,Rock,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,Elderly Woman Behind The Counter In A Small Town,0.99,278,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,30,Edward,Francis,Ottawa,ON,Canada
Pearl Jam,Vs.,Rock,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,Leash,0.99,68,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,11,Alexandre,Rocha,São Paulo,SP,Brazil
Pearl Jam,Vs.,Rock,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,Indifference,0.99,,,,,,,,,,,,,,,
Peter Tosh,,,,,,,,,,,,,,,,,,,,
Pink Floyd,Dark Side Of The Moon,Rock,"Mason/Waters, Gilmour, Wright",Speak To Me/Breathe,0.99,,,,,,,,,,,,,,,
Pink Floyd,Dark Side Of The Moon,Rock,"Gilmour, Waters",On The Run,0.99,,,,,,,,,,,,,,,
Pink Floyd,Dark Side Of The Moon,Rock,"Mason, Waters, Wright, Gilmour",Time,0.99,278,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,30,Edward,Francis,Ottawa,ON,Canada
Pink Floyd,Dark Side Of The Moon,Rock,"Wright, Waters",The Great Gig In The Sky,0.99,68,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,11,Alexandre,Rocha,São Paulo,SP,Brazil
Pink Floyd,Dark Side Of The Moon,Rock,Waters,Money,0.99,,,,,,,,,,,,,,,
Pink Floyd,Dark Side Of The Moon,Rock,"Waters, Wright",Us And Them,0.99,,,,,,,,,,,,,,,
Pink Floyd,Dark Side Of The Moon,Rock,"Gilmour, Mason, Wright, Waters",Any Colour You Like,0.99,383,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,10,Eduardo,Martins,São Paulo,SP,Brazil
Pink Floyd,Dark Side Of The Moon,Rock,Waters,Brain Damage,0.99,173,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,50,Enrique,Muñoz,Madrid,,Spain
Pink Floyd,Dark Side Of The Moon,Rock,Waters,Eclipse,0.99,,,,,,,,,,,,,,,
Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Hip Hop/Rap,,ZeroVinteUm,0.99,,,,,,,,,,,,,,,
Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Hip Hop/Rap,,Queimando Tudo,0.99,,,,,,,,,,,,,,,
Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Hip Hop/Rap,,Hip Hop Rio,0.99,278,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,30,Edward,Francis,Ottawa,ON,Canada
Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Hip Hop/Rap,,Bossa,0.99,68,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,11,Alexandre,Rocha,São Paulo,SP,Brazil
Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Hip Hop/Rap,,"100% HardCore",0.99,,,,,,,,,,,,,,,
Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Hip Hop/Rap,,Biruta,0.99,,,,,,,,,,,,,,,
Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Hip Hop/Rap,,Mão Na Cabeça,0.99,,,,,,,,,,,,,,,
Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Hip Hop/Rap,,O Bicho Tá Pregando,0.99,173,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,50,Enrique,Muñoz,Madrid,,Spain
Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Hip Hop/Rap,,Adoled (Ocean),0.99,,,,,,,,,,,,,,,
Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Hip Hop/Rap,,Seus Amigos,0.99,,,,,,,,,,,,,,,
Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Hip Hop/Rap,,Paga Pau,0.99,,,,,,,,,,,,,,,
Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Hip Hop/Rap,,Rappers Reais,0.99,278,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,30,Edward,Francis,Ottawa,ON,Canada
Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Hip Hop/Rap,,Rappers Reais,0.99,384,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,24,Frank,Ralston,Chicago,IL,USA
